playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8475842,2023,Sam Carrick,ANA,C,5on4,12,98.0,8.0,0.45,1.0,0.71,1.0,0.8,1.0,0.79,47.0,0.3,0.01,0.07,0.14,0.05,0.41,0.32,0.01,0.01,0.01,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.01,0.0,0.0,0.02,0.02,0.02,8.0,2.0,0.0,0.0,6.0,2.0,0.0,2.0,4.0,0.0,11.0,1851.0,0.0,0.0,0.0,2.0,1.0,0.02,0.02,0.02,0.02,2.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.04,0.0,0.0,0.06,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44,1.01,47.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8482133,2023,Thomas Bordeleau,SJS,C,other,6,102.0,2.0,0.23,0.0,0.33,0.0,0.5,0.0,0.46,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.86,0.86,0.86,0.86,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.86,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.86,0.86,0.86,0.8,1.65,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
8482133,2023,Thomas Bordeleau,SJS,C,all,6,4722.0,99.0,-0.28,0.41,0.31,0.39,0.38,0.43,0.38,56.0,5.69,0.7,0.38,1.32,0.26,3.04,2.3,0.7,0.72,0.71,0.0,1.0,7.0,1.0,1.0,9.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,6.0,7.0,2.0,4.0,29.0,3.0,0.0,0.0,4.0,3.0,1.0,0.1,0.29,0.31,0.0,1.0,0.0,8.98,8.0,8.11,0.0,0.08,0.12,0.31,0.47,0.48,0.48,99.0,10.0,14.0,15.0,60.0,10.0,18.0,16.0,55.0,29.0,24.0,17178.0,4.0,0.0,0.0,5.0,36.29,3.87,3.7,3.86,3.68,28.0,23.0,12.0,63.0,2.0,6.0,0.0,32.0,15.0,4.0,0.65,1.69,1.54,0.0,1.0,1.0,61.68,51.0,50.19,0.53,1.27,1.27,3.14,3.1,3.05,49.72,5.51,5.37,5.59,5.46,50.0,17.0,31.0,98.0,6.0,2.0,1.0,46.0,16.0,5.0,1.62,1.86,2.02,3.0,2.0,1.0,102.74,67.0,68.65,0.67,0.56,0.56,5.61,5.72,5.61,9.75,21.63,230.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0
8482133,2023,Thomas Bordeleau,SJS,C,5on5,6,3874.0,85.0,-0.28,0.38,0.34,0.37,0.39,0.42,0.4,48.0,5.0,0.6,0.31,1.23,0.24,2.55,2.08,0.6,0.62,0.62,0.0,0.0,6.0,1.0,1.0,8.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,5.0,6.0,1.0,2.0,27.0,3.0,0.0,0.0,4.0,2.0,1.0,0.1,0.19,0.31,0.0,1.0,0.0,7.98,7.0,7.11,0.0,0.07,0.12,0.31,0.35,0.36,0.36,85.0,7.0,12.0,13.0,53.0,9.0,15.0,12.0,49.0,27.0,19.0,13376.0,2.0,0.0,0.0,5.0,26.2,2.06,2.02,2.05,2.01,20.0,17.0,10.0,47.0,1.0,5.0,0.0,25.0,10.0,2.0,0.42,1.07,0.57,0.0,1.0,0.0,45.68,37.0,36.19,0.32,0.86,0.86,1.53,1.49,1.48,37.11,3.3,3.23,3.39,3.31,37.0,14.0,29.0,80.0,4.0,1.0,0.0,37.0,12.0,2.0,1.28,1.29,0.73,3.0,1.0,0.0,84.74,51.0,52.65,0.51,0.4,0.4,3.42,3.52,3.47,6.91,13.69,169.0,259.0,0.03,0.1,2.0,1.0,2.0,1.0
8482133,2023,Thomas Bordeleau,SJS,C,4on5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8482133,2023,Thomas Bordeleau,SJS,C,5on4,6,746.0,12.0,0.73,0.61,0.68,0.54,0.65,0.52,0.61,29.0,0.69,0.1,0.07,0.1,0.02,0.49,0.22,0.1,0.1,0.1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.02,0.0,0.0,0.12,0.12,0.12,12.0,2.0,2.0,1.0,7.0,1.0,2.0,4.0,5.0,2.0,0.0,911.0,0.0,0.0,0.0,0.0,9.38,1.79,1.66,1.79,1.66,8.0,5.0,2.0,15.0,1.0,1.0,0.0,6.0,5.0,2.0,0.21,0.62,0.97,0.0,0.0,1.0,15.0,13.0,13.0,0.2,0.41,0.41,1.59,1.59,1.55,9.66,1.15,1.09,1.15,1.09,10.0,2.0,1.0,13.0,1.0,1.0,1.0,7.0,3.0,2.0,0.27,0.45,0.44,0.0,1.0,0.0,13.0,12.0,12.0,0.11,0.17,0.17,1.1,1.1,1.04,1.42,0.66,22.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8479407,2023,Jesper Bratt,NJD,L,other,12,1401.0,22.0,18.61,0.4,0.58,0.64,0.32,0.58,0.38,33.0,4.6,0.82,0.27,0.93,0.16,2.51,1.31,0.68,0.82,0.68,2.0,1.0,5.0,1.0,3.0,9.0,7.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,3.0,1.0,0.07,0.39,0.35,1.0,2.0,1.0,9.0,6.0,6.0,0.0,0.07,0.0,0.0,0.89,0.89,0.74,22.0,8.0,6.0,1.0,7.0,3.0,4.0,7.0,8.0,0.0,1.0,1166.0,0.0,0.0,0.0,0.0,25.77,5.03,4.46,5.03,4.46,29.0,5.0,12.0,46.0,9.0,4.0,0.0,15.0,10.0,9.0,0.66,1.34,3.03,4.0,2.0,3.0,46.0,34.0,34.0,0.63,0.86,0.86,4.8,4.8,4.37,17.83,7.44,6.52,7.44,6.52,17.0,8.0,1.0,26.0,6.0,3.0,1.0,10.0,1.0,14.0,0.4,0.12,6.92,0.0,0.0,6.0,26.0,25.0,25.0,0.3,1.44,1.44,6.3,6.3,5.48,4.71,3.36,14.0,30.0,0.0,0.84,0.0,2.0,0.0,2.0
8479407,2023,Jesper Bratt,NJD,L,all,12,13936.0,297.0,18.61,0.6,0.46,0.64,0.49,0.61,0.48,33.0,28.7,3.83,1.75,6.2,0.85,15.29,10.07,3.67,3.82,3.66,4.0,8.0,25.0,13.0,17.0,55.0,19.0,7.0,1.0,0.0,1.0,0.0,11.0,18.0,18.0,31.0,1.0,2.0,2.0,13.0,9.0,4.0,23.0,11.0,4.0,0.67,1.3,1.86,3.0,2.0,2.0,54.93,38.0,37.85,1.0,0.41,0.04,0.0,4.24,4.23,4.05,297.0,56.0,29.0,53.0,159.0,36.0,42.0,50.0,169.0,2.0,3.0,29703.0,2.0,8.0,4.0,5.0,174.99,21.76,20.68,21.8,20.71,178.0,63.0,84.0,325.0,29.0,19.0,1.0,168.0,43.0,30.0,4.87,5.49,11.4,10.0,9.0,10.0,324.96,241.0,241.35,3.05,3.92,3.92,20.9,20.87,20.17,110.0,14.41,13.18,14.54,13.31,106.0,45.0,33.0,184.0,12.0,13.0,2.0,110.0,23.0,18.0,3.17,3.09,8.14,2.0,3.0,7.0,184.65,151.0,151.57,1.5,3.37,3.37,12.55,12.59,11.62,24.59,29.35,464.0,481.0,0.0,0.0,0.0,0.0,0.0,0.0
8479407,2023,Jesper Bratt,NJD,L,5on5,12,9652.0,227.0,18.61,0.58,0.49,0.59,0.54,0.58,0.52,48.0,15.66,1.06,1.0,3.8,0.45,8.6,6.08,1.05,1.05,1.04,1.0,1.0,14.0,7.0,12.0,33.0,3.0,1.0,1.0,0.0,1.0,0.0,7.0,11.0,13.0,20.0,0.0,0.0,2.0,8.0,8.0,3.0,16.0,5.0,0.0,0.48,0.58,0.0,1.0,0.0,0.0,32.93,21.0,20.85,1.0,0.2,0.04,0.0,1.26,1.26,1.25,227.0,26.0,21.0,46.0,134.0,30.0,31.0,30.0,136.0,2.0,1.0,24174.0,0.0,8.0,4.0,5.0,109.43,8.55,8.3,8.59,8.33,107.0,46.0,49.0,202.0,7.0,10.0,0.0,121.0,22.0,10.0,3.27,2.69,2.59,3.0,4.0,0.0,201.96,153.0,153.35,1.49,1.4,1.4,8.64,8.6,8.51,81.84,6.25,5.95,6.38,6.08,79.0,32.0,28.0,139.0,4.0,9.0,1.0,88.0,19.0,4.0,2.41,2.62,1.22,1.0,2.0,1.0,139.65,111.0,111.57,1.01,1.85,1.85,5.41,5.44,5.3,16.57,17.01,407.0,348.0,0.11,0.25,6.0,3.0,5.0,3.0
8479407,2023,Jesper Bratt,NJD,L,4on5,12,611.0,18.0,15.64,0.1,0.03,0.14,0.07,0.11,0.1,61.0,0.73,0.03,0.03,0.07,0.03,0.25,0.59,0.03,0.03,0.03,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.01,0.0,0.0,0.04,0.04,0.04,18.0,0.0,1.0,3.0,14.0,0.0,5.0,1.0,12.0,0.0,0.0,2579.0,0.0,0.0,0.0,0.0,0.73,0.03,0.03,0.03,0.03,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.01,0.0,0.0,0.04,0.04,0.04,5.25,0.29,0.29,0.29,0.29,4.0,4.0,4.0,12.0,1.0,1.0,0.0,7.0,1.0,0.0,0.14,0.15,0.0,1.0,0.0,0.0,12.0,8.0,8.0,0.14,0.07,0.07,0.35,0.35,0.35,0.2,7.12,7.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0
8479407,2023,Jesper Bratt,NJD,L,5on4,12,2272.0,30.0,18.61,0.95,0.83,0.91,0.82,0.88,0.78,31.0,7.71,1.92,0.45,1.4,0.21,3.93,2.09,1.9,1.92,1.9,1.0,6.0,6.0,4.0,1.0,11.0,9.0,2.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,8.0,1.0,2.0,0.0,2.0,0.0,1.0,4.0,3.0,3.0,0.08,0.33,1.51,1.0,0.0,1.0,11.0,10.0,10.0,0.0,0.13,0.0,0.0,2.05,2.05,2.03,30.0,22.0,1.0,3.0,4.0,3.0,2.0,12.0,13.0,0.0,1.0,1265.0,2.0,0.0,0.0,0.0,39.07,8.15,7.89,8.15,7.89,42.0,11.0,22.0,75.0,13.0,5.0,1.0,31.0,11.0,11.0,0.91,1.46,5.78,3.0,3.0,7.0,75.0,53.0,53.0,0.92,1.65,1.65,7.42,7.42,7.26,5.08,0.43,0.43,0.43,0.43,6.0,1.0,0.0,7.0,1.0,0.0,0.0,5.0,2.0,0.0,0.21,0.21,0.0,0.0,1.0,0.0,7.0,7.0,7.0,0.06,0.0,0.0,0.48,0.48,0.48,2.93,0.59,33.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8482964,2023,Arber Xhekaj,MTL,D,other,12,222.0,1.0,1.95,0.34,0.31,0.57,0.4,0.5,0.41,15.0,0.73,0.05,0.06,0.25,0.04,0.47,0.15,0.04,0.05,0.04,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.02,0.0,0.05,0.02,0.02,0.02,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,521.0,0.0,0.0,0.0,0.0,2.16,0.14,0.14,0.14,0.14,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,0.05,0.05,0.05,0.15,0.15,0.14,2.29,0.28,0.28,0.28,0.28,2.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.04,0.24,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.07,0.0,0.0,0.35,0.35,0.35,1.05,2.3,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
8482964,2023,Arber Xhekaj,MTL,D,all,12,11054.0,202.0,2.15,0.58,0.4,0.55,0.44,0.52,0.46,56.0,11.13,0.31,0.66,3.55,0.37,6.78,4.33,0.29,0.3,0.29,2.0,0.0,10.0,6.0,24.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,10.0,16.0,14.0,37.0,0.0,29.0,0.0,11.0,16.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,39.58,16.0,15.66,10.0,0.15,0.0,0.05,0.42,0.41,0.39,202.0,16.0,15.0,33.0,138.0,30.0,42.0,28.0,102.0,0.0,0.0,33350.0,37.0,23.0,7.0,9.0,92.96,9.85,9.41,9.76,9.33,90.0,41.0,63.0,194.0,5.0,12.0,0.0,94.0,24.0,13.0,2.72,2.79,4.34,2.0,0.0,3.0,190.93,131.0,128.94,1.41,2.69,2.69,8.57,8.49,8.28,85.69,7.15,6.99,7.31,7.15,86.0,34.0,41.0,161.0,5.0,10.0,1.0,93.0,19.0,8.0,2.49,2.3,2.36,1.0,2.0,2.0,167.54,120.0,123.88,1.18,1.76,1.76,6.56,6.74,6.62,25.58,37.76,510.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0
8482964,2023,Arber Xhekaj,MTL,D,5on5,12,9566.0,170.0,2.15,0.56,0.45,0.52,0.46,0.5,0.47,48.0,6.29,0.14,0.31,2.04,0.21,3.6,2.7,0.14,0.13,0.13,2.0,0.0,6.0,3.0,21.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,6.0,9.0,13.0,35.0,0.0,29.0,0.0,11.0,9.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,29.58,9.0,8.66,10.0,0.06,0.0,0.0,0.2,0.19,0.19,170.0,11.0,13.0,31.0,115.0,24.0,36.0,21.0,89.0,0.0,0.0,23288.0,35.0,23.0,7.0,8.0,76.54,7.73,7.36,7.65,7.29,76.0,32.0,50.0,158.0,3.0,10.0,0.0,76.0,22.0,10.0,2.21,2.6,2.92,2.0,0.0,1.0,154.93,108.0,105.94,1.09,2.39,2.39,6.43,6.35,6.18,75.48,6.04,5.88,6.21,6.04,74.0,32.0,40.0,146.0,3.0,8.0,1.0,83.0,16.0,7.0,2.24,1.94,1.85,1.0,1.0,1.0,152.54,106.0,109.88,0.99,1.44,1.76,5.27,5.44,5.33,15.35,18.8,352.0,411.0,0.21,0.05,9.0,1.0,7.0,1.0
8482964,2023,Arber Xhekaj,MTL,D,4on5,12,228.0,7.0,-0.35,0.0,0.06,0.0,0.1,0.0,0.09,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,1.0,3.0,3.0,0.0,0.0,2311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44,0.55,0.55,0.55,0.55,4.0,1.0,1.0,6.0,1.0,1.0,0.0,4.0,0.0,1.0,0.05,0.0,0.5,0.0,0.0,1.0,6.0,5.0,5.0,0.07,0.2,0.0,0.63,0.63,0.63,0.23,3.92,8.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
8482964,2023,Arber Xhekaj,MTL,D,5on4,12,1038.0,24.0,2.55,0.9,0.86,0.86,0.84,0.79,0.82,24.0,3.39,0.11,0.25,1.04,0.1,2.37,1.13,0.1,0.11,0.1,0.0,0.0,3.0,2.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,8.0,5.0,5.0,0.0,0.06,0.0,0.0,0.17,0.17,0.16,24.0,5.0,1.0,2.0,16.0,6.0,5.0,4.0,9.0,0.0,0.0,3113.0,2.0,0.0,0.0,1.0,13.55,1.95,1.89,1.95,1.89,12.0,7.0,12.0,31.0,2.0,1.0,0.0,14.0,2.0,3.0,0.35,0.18,1.42,0.0,0.0,2.0,31.0,19.0,19.0,0.27,0.25,0.25,1.97,1.97,1.94,3.68,0.23,0.23,0.23,0.23,5.0,0.0,0.0,5.0,1.0,1.0,0.0,4.0,1.0,0.0,0.12,0.11,0.0,0.0,1.0,0.0,5.0,5.0,5.0,0.03,0.12,0.0,0.26,0.26,0.26,3.9,0.66,76.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
8480185,2023,Eetu Luostarinen,FLA,C,other,11,476.0,9.0,2.15,0.84,0.6,0.38,0.61,0.5,0.65,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,4.0,2.0,3.0,0.0,0.0,5.0,4.0,4.0,3.0,1416.0,0.0,0.0,0.0,2.0,4.44,3.0,2.73,3.0,2.73,3.0,4.0,1.0,8.0,3.0,0.0,0.0,1.0,1.0,5.0,0.05,0.17,2.78,0.0,1.0,2.0,8.0,7.0,7.0,0.05,0.0,0.0,3.06,3.06,2.78,4.77,0.58,0.31,0.58,0.31,5.0,2.0,6.0,13.0,1.0,0.0,0.0,2.0,5.0,0.0,0.03,0.55,0.0,0.0,1.0,0.0,13.0,7.0,7.0,0.13,0.0,0.0,0.71,0.71,0.39,4.1,2.75,34.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
8480185,2023,Eetu Luostarinen,FLA,C,all,11,10978.0,244.0,3.27,0.55,0.55,0.51,0.59,0.5,0.59,64.0,14.47,1.65,1.09,3.43,0.58,8.04,6.23,1.56,1.68,1.6,0.0,1.0,11.0,10.0,12.0,33.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,12.0,11.0,21.0,3.0,6.0,55.0,8.0,3.0,2.0,14.0,5.0,2.0,0.46,0.65,0.54,0.0,0.0,0.0,33.46,21.0,21.15,1.0,0.24,0.03,0.64,1.24,1.24,1.19,244.0,27.0,44.0,38.0,135.0,30.0,37.0,42.0,135.0,55.0,45.0,28924.0,6.0,8.0,4.0,12.0,101.06,13.42,11.59,13.43,11.59,81.0,58.0,59.0,198.0,8.0,12.0,0.0,99.0,23.0,17.0,3.03,2.7,7.69,3.0,2.0,3.0,197.72,139.0,139.2,1.58,2.57,2.57,12.43,12.44,10.64,101.92,10.83,10.29,10.75,10.22,104.0,34.0,51.0,189.0,16.0,10.0,3.0,100.0,26.0,12.0,2.77,3.15,4.91,4.0,6.0,6.0,188.2,138.0,137.46,1.62,3.16,3.16,9.29,9.24,8.75,26.62,21.97,590.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0
8480185,2023,Eetu Luostarinen,FLA,C,5on5,11,8415.0,185.0,3.27,0.53,0.54,0.56,0.56,0.53,0.57,59.0,12.41,1.52,0.96,3.04,0.51,7.02,4.95,1.44,1.55,1.48,0.0,1.0,11.0,7.0,12.0,30.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,9.0,11.0,18.0,2.0,4.0,43.0,8.0,2.0,2.0,11.0,5.0,2.0,0.33,0.65,0.54,0.0,0.0,0.0,30.46,18.0,18.15,1.0,0.2,0.03,0.64,1.09,1.08,1.03,185.0,25.0,21.0,35.0,104.0,29.0,30.0,28.0,98.0,43.0,38.0,22469.0,4.0,8.0,4.0,7.0,79.28,6.41,6.14,6.42,6.15,66.0,43.0,53.0,162.0,4.0,11.0,0.0,82.0,22.0,5.0,2.49,2.53,1.4,3.0,1.0,0.0,161.72,109.0,109.2,1.13,1.95,1.95,5.59,5.6,5.4,70.43,5.65,5.49,5.57,5.41,67.0,28.0,34.0,129.0,8.0,4.0,1.0,74.0,16.0,5.0,2.11,2.12,1.43,3.0,3.0,2.0,128.2,95.0,94.46,0.93,0.93,0.93,5.65,5.59,5.5,15.79,13.46,416.0,327.0,0.1,0.01,5.0,2.0,4.0,1.0
